ID,Language,Market,Name,ParentId,Slug,Image,Priority,MenuVisibility,Type
500042,de,DE,Wannenarmatur Unterputz,400041,Wannenarmatur_Unterputz,https://cdn.cloud.grohe.com/prod/20/24/24167001/480/24167001_1_1.jpg,2,TRUE,Filter
500043,de,DE,Armatur für Wannenrand-Montage,400041,Armatur_für_Wannenrand-Montage,https://cdn.cloud.grohe.com/prod/10/19/19976001/480/19976001_1_1.jpg,3,TRUE,Filter
500044,de,DE,Freistehende Wannenbatterie,400041,Freistehende_Wannenbatterie,https://cdn.cloud.grohe.com/prod/20/23/23491001/1500/23491001.jpg,4,TRUE,Filter
500058,de,DE,Armatur für Randmontage,400058,Armatur_für_Randmontage,https://cdn.cloud.grohe.com/prod/20/24/24179001/480/24179001_1_1.jpg,1,TRUE,Filter
500059,de,DE,Wandarmatur,400058,Wandarmatur,https://cdn.cloud.grohe.com/prod/20/29/29193001/480/29193001_1_1.jpg,2,TRUE,Filter
500060,de,DE,Armatur für Randmontage,400060,Armatur_für_Randmontage,https://cdn.cloud.grohe.com/prod/20/20/20296001/480/20296001_1_1.jpg,1,TRUE,Filter
500061,de,DE,Wandarmatur,400060,Wandarmatur,https://cdn.cloud.grohe.com/prod/20/20/20164003/480/20164003_1_1.jpg,2,TRUE,Filter
500062,de,DE,Armatur für Randmontage,400062,Armatur_für_Randmontage,https://cdn.cloud.grohe.com/prod/30/36/36444000/480/36444000_1_1.jpg,1,TRUE,Filter
500063,de,DE,Wandarmatur,400062,Wandarmatur,https://cdn.cloud.grohe.com/prod/30/36/36447000/480/36447000_1_1.jpg,2,TRUE,Filter
500064,de,DE,Armatur für Randmontage,400064,Armatur_für_Randmontage,https://cdn.cloud.grohe.com/prod/20/20/20672000/480/20672000_1_1.jpg,1,TRUE,Filter
500065,de,DE,Wandarmatur,400064,Wandarmatur,https://cdn.cloud.grohe.com/prod/20/20/20587000/480/20587000_1_1.jpg,2,TRUE,Filter
500066,de,DE,Armatur für Randmontage,400063,Armatur_für_Randmontage,https://cdn.cloud.grohe.com/prod/20/23/23972001/1500/23972001.jpg,1,TRUE,Filter
500067,de,DE,Wandarmatur,400063,Wandarmatur,,2,FALSE,Filter
500073,de,DE,Standard-WC-Sitz,400073,Standard-WC-Sitz,https://cdn.cloud.grohe.com/prod/10/10/102501SH00/480/102501SH00_1_1.jpg,1,TRUE,Filter
500074,de,DE,WC-Sitz mit Absenkautomatik,400073,WC-Sitz_mit_Absenkautomatik,https://cdn.cloud.grohe.com/prod/10/10/102501SH00/480/102501SH00_1_1.jpg,2,TRUE,Filter
500075,de,DE,Toilettensitz mit Duschfunktion,400073,Toilettensitz_mit_Duschfunktion,https://cdn.cloud.grohe.com/prod/30/39/39648SH0/480/39648SH0_1_1.jpg,3,TRUE,Filter
500076,de,DE,Betätigungsplatte in Standardgröße,400076,Betätigungsplatte_in_Standardgröße,https://cdn.cloud.grohe.com/prod/30/37/37535000/480/37535000_1_1.jpg,1,TRUE,Filter
500077,de,DE,Kleine Betätigungsplatte,400076,Kleine_Betätigungsplatte,https://cdn.cloud.grohe.com/prod/30/38/38732000/480/38732000_1_1.jpg,2,TRUE,Filter
500078,de,DE,Berührungslose Betätigungsplatte,400076,Berührungslose_Betätigungsplatte,https://cdn.cloud.grohe.com/prod/30/38/38698SD1/480/38698SD1_1_1.jpg,3,TRUE,Filter
500083,de,DE,Betätigungsplatte in Standardgröße,400083,Betätigungsplatte_in_Standardgröße,https://cdn.cloud.grohe.com/prod/30/37/37535000/480/37535000_1_1.jpg,1,TRUE,Filter
500084,de,DE,Kleine Betätigungsplatte,400083,Kleine_Betätigungsplatte,https://cdn.cloud.grohe.com/prod/30/38/38732000/480/38732000_1_1.jpg,2,TRUE,Filter
500085,de,DE,Berührungslose Betätigungsplatte,400083,Berührungslose_Betätigungsplatte,https://cdn.cloud.grohe.com/prod/30/38/38698SD1/480/38698SD1_1_1.jpg,3,TRUE,Filter
500092,de,DE,Für das WC,400092,Für_das_WC,https://cdn.cloud.grohe.com/prod/30/38/38528001/480/38528001_1_1.jpg,1,TRUE,Filter
500093,de,DE,Für das Bidet,400092,Für_das_Bidet,https://cdn.cloud.grohe.com/prod/30/38/38553001/480/38553001_1_1.jpg,2,TRUE,Filter
500094,de,DE,Für das Dusch-WC,400092,Für_das_Dusch-WC,https://cdn.cloud.grohe.com/prod/30/39/39596000/480/39596000_1_1.jpg,3,TRUE,Filter
500095,de,DE,Für das Urinal,400092,Für_das_Urinal,https://cdn.cloud.grohe.com/prod/30/39/39376000/1500/39376000.jpg,4,TRUE,Filter
500186,de,DE,Armatur,300186,Armatur,https://cdn.cloud.grohe.com/prod/30/31/31347003/1500/31347003.jpg,1,TRUE,Filter
500187,de,DE,Kühler,300186,Kühler,https://cdn.cloud.grohe.com/prod/40/40/40554002/1500/40554002.jpg,2,FALSE,Filter
500188,de,DE,CO2-Flasche,300186,CO2-Flasche,https://cdn.cloud.grohe.com/prod/40/40/40422000/480/40422000_1_1.jpg,3,TRUE,Filter
500189,de,DE,Filter,300186,Filter,https://cdn.cloud.grohe.com/prod/40/40/40404001/480/40404001_1_1.jpg,4,TRUE,Filter
500190,de,DE,Zubehör,300186,Zubehör,https://cdn.cloud.grohe.com/prod/40/40/40405001/480/40405001_1_1.jpg,5,TRUE,Filter
500191,de,DE,Für die Installation,300186,Für_die_Installation,https://cdn.cloud.grohe.com/prod/40/40/40843000/480/40843000_1_1.jpg,6,FALSE,Filter
600001,de,DE,Other,,Other,,1,TRUE,Filter
